key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction
VVTS,observation,1609441200,VVTS,Ho Chi Minh City,1609434000,N,75,29,2900,Partly Cloudy,,,61,75,61,29.85,6,75,30,NNE,,8,,,,,,Low,75,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609443000,VVTS,Ho Chi Minh City,1609435800,N,75,29,2900,Partly Cloudy,,,61,75,61,29.85,6,75,30,NNE,,7,,,,,,Low,75,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609444800,VVTS,Ho Chi Minh City,1609437600,N,75,29,2900,Partly Cloudy,,,61,75,61,29.82,6,75,40,NE,,7,,,,,,Low,75,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609446600,VVTS,Ho Chi Minh City,1609439400,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,4,73,40,NE,,6,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609448400,VVTS,Ho Chi Minh City,1609441200,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,4,73,20,NNE,,6,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609450200,VVTS,Ho Chi Minh City,1609443000,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,4,73,10,N,,5,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609452000,VVTS,Ho Chi Minh City,1609444800,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,4,73,10,N,,5,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609453800,VVTS,Ho Chi Minh City,1609446600,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,4,73,20,NNE,,6,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609455600,VVTS,Ho Chi Minh City,1609448400,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,5,73,50,NE,,8,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609457400,VVTS,Ho Chi Minh City,1609450200,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,5,73,40,NE,,7,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609459200,VVTS,Ho Chi Minh City,1609452000,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,5,73,40,NE,,6,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609461000,VVTS,Ho Chi Minh City,1609453800,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,5,73,30,NNE,,6,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609462800,VVTS,Ho Chi Minh City,1609455600,D,73,30,3000,Partly Cloudy,,,61,73,65,29.82,6,73,30,NNE,,6,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609464600,VVTS,Ho Chi Minh City,1609457400,D,73,28,2800,Mostly Cloudy,,,61,73,65,29.82,6,73,30,NNE,,6,,,,,,Low,73,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609466400,VVTS,Ho Chi Minh City,1609459200,D,73,28,2800,Mostly Cloudy,,,61,73,65,29.85,6,73,20,NNE,,7,,,,,,Low,73,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609468200,VVTS,Ho Chi Minh City,1609461000,D,73,28,2800,Mostly Cloudy,,,61,73,65,29.85,6,73,10,N,,8,,,,,,Low,73,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609470000,VVTS,Ho Chi Minh City,1609462800,D,73,28,2800,Mostly Cloudy,,,61,73,65,29.88,6,73,10,N,,5,,,,,,Low,73,1,,,,,BKN,,,,,,,,,
VVTS,observation,1609471800,VVTS,Ho Chi Minh City,1609464600,D,73,28,2800,Mostly Cloudy,,,61,73,65,29.88,6,73,10,N,,6,,,,,,Low,73,2,,,,,BKN,,,,,,,,,
VVTS,observation,1609473600,VVTS,Ho Chi Minh City,1609466400,D,75,28,2800,Mostly Cloudy,,,61,75,61,29.88,6,75,10,N,,5,,,,,,Low,75,2,,,,,BKN,,,,,,,,,
VVTS,observation,1609475400,VVTS,Ho Chi Minh City,1609468200,D,77,28,2800,Mostly Cloudy,,,61,79,57,29.88,6,77,50,NE,,8,,,,,,Moderate,79,3,,,,,BKN,,,,,,,,,
VVTS,observation,1609477200,VVTS,Ho Chi Minh City,1609470000,D,79,30,3000,Partly Cloudy,,,61,80,54,29.88,6,79,40,NE,,7,,,,,,Moderate,80,5,,,,,SCT,,,,,,,,,
VVTS,observation,1609479000,VVTS,Ho Chi Minh City,1609471800,D,79,30,3000,Partly Cloudy,,,61,80,54,29.88,6,79,40,NE,,6,,,,,,High,80,6,,,,,SCT,,,,,,,,,
VVTS,observation,1609480800,VVTS,Ho Chi Minh City,1609473600,D,82,30,3000,Partly Cloudy,,,61,83,48,29.88,6,82,40,NE,,7,,,,,,High,83,7,,,,,SCT,,,,,,,,,
VVTS,observation,1609484400,VVTS,Ho Chi Minh City,1609477200,D,82,28,2800,Mostly Cloudy,,,61,83,48,29.85,6,82,30,NNE,,7,,,,,,High,83,6,,,,,BKN,,,,,,,,,
VVTS,observation,1609486200,VVTS,Ho Chi Minh City,1609479000,D,84,28,2800,Mostly Cloudy,,,61,84,45,29.82,6,84,20,NNE,,9,,,,,,High,84,6,,,,,BKN,,,,,,,,,
VVTS,observation,1609488000,VVTS,Ho Chi Minh City,1609480800,D,86,28,2800,Mostly Cloudy,,,63,87,45,29.79,6,86,40,NE,,9,,,,,,Moderate,87,5,,,,,BKN,,,,,,,,,
VVTS,observation,1609489800,VVTS,Ho Chi Minh City,1609482600,D,84,28,2800,Mostly Cloudy,,,61,84,45,29.79,6,84,50,NE,,9,,,,,,Moderate,84,5,,,,,BKN,,,,,,,,,
VVTS,observation,1609491600,VVTS,Ho Chi Minh City,1609484400,D,84,28,2800,Mostly Cloudy,,,61,84,45,29.79,6,84,40,NE,,12,,,,,,Moderate,84,4,,,,,BKN,,,,,,,,,
VVTS,observation,1609493400,VVTS,Ho Chi Minh City,1609486200,D,82,28,2800,Mostly Cloudy,,,63,83,51,29.76,6,82,60,ENE,,12,,,,,,Moderate,83,3,,,,,BKN,,,,,,,,,
VVTS,observation,1609495200,VVTS,Ho Chi Minh City,1609488000,D,84,28,2800,Mostly Cloudy,,,61,84,45,29.76,6,84,60,ENE,,7,,,,,,Low,84,2,,,,,BKN,,,,,,,,,
VVTS,observation,1609497000,VVTS,Ho Chi Minh City,1609489800,D,82,28,2800,Mostly Cloudy,,,63,83,51,29.76,6,82,50,NE,,7,,,,,,Low,83,1,,,,,BKN,,,,,,,,,
VVTS,observation,1609498800,VVTS,Ho Chi Minh City,1609491600,D,82,28,2800,Mostly Cloudy,,,63,83,51,29.79,6,82,50,NE,,9,,,,,,Low,83,1,,,,,BKN,,,,,,,,,
VVTS,observation,1609500600,VVTS,Ho Chi Minh City,1609493400,D,82,28,2800,Mostly Cloudy,,,61,83,48,29.79,6,82,50,NE,,9,,,,,,Low,83,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609502400,VVTS,Ho Chi Minh City,1609495200,D,81,28,2800,Mostly Cloudy,,,61,81,51,29.79,6,81,10,N,,9,,,,,,Low,81,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609504200,VVTS,Ho Chi Minh City,1609497000,D,81,28,2800,Mostly Cloudy,,,61,81,51,29.82,6,81,20,NNE,,7,,,,,,Low,81,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609506000,VVTS,Ho Chi Minh City,1609498800,N,81,27,2700,Mostly Cloudy,,,61,81,51,29.82,6,81,10,N,,8,,,,,,Low,81,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609507800,VVTS,Ho Chi Minh City,1609500600,N,79,27,2700,Mostly Cloudy,,,61,80,54,29.82,6,79,30,NNE,,8,,,,,,Low,80,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609509600,VVTS,Ho Chi Minh City,1609502400,N,79,27,2700,Mostly Cloudy,,,61,80,54,29.82,6,79,30,NNE,,7,,,,,,Low,80,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609511400,VVTS,Ho Chi Minh City,1609504200,N,79,27,2700,Mostly Cloudy,,,61,80,54,29.85,6,79,20,NNE,,8,,,,,,Low,80,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609513200,VVTS,Ho Chi Minh City,1609506000,N,79,27,2700,Mostly Cloudy,,,61,80,54,29.85,6,79,10,N,,8,,,,,,Low,80,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609515000,VVTS,Ho Chi Minh City,1609507800,N,77,27,2700,Mostly Cloudy,,,61,79,57,29.85,6,77,20,NNE,,8,,,,,,Low,79,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609516800,VVTS,Ho Chi Minh City,1609509600,N,77,27,2700,Mostly Cloudy,,,61,79,57,29.85,6,77,30,NNE,,9,,,,,,Low,79,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609518600,VVTS,Ho Chi Minh City,1609511400,N,77,27,2700,Mostly Cloudy,,,61,79,57,29.85,6,77,10,N,,7,,,,,,Low,79,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609520400,VVTS,Ho Chi Minh City,1609513200,N,75,27,2700,Mostly Cloudy,,,61,75,61,29.85,6,75,20,NNE,,8,,,,,,Low,75,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609522200,VVTS,Ho Chi Minh City,1609515000,N,75,27,2700,Mostly Cloudy,,,61,75,61,29.85,6,75,10,N,,7,,,,,,Low,75,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609524000,VVTS,Ho Chi Minh City,1609516800,N,75,27,2700,Mostly Cloudy,,,61,75,61,29.85,6,75,10,N,,7,,,,,,Low,75,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609525800,VVTS,Ho Chi Minh City,1609518600,N,75,27,2700,Mostly Cloudy,,,61,75,61,29.82,6,75,10,N,,6,,,,,,Low,75,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609527600,VVTS,Ho Chi Minh City,1609520400,N,73,27,2700,Mostly Cloudy,,,61,73,65,29.82,6,73,10,N,,7,,,,,,Low,73,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609529400,VVTS,Ho Chi Minh City,1609522200,N,73,27,2700,Mostly Cloudy,,,61,73,65,29.82,6,73,20,NNE,,6,,,,,,Low,73,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609531200,VVTS,Ho Chi Minh City,1609524000,N,73,27,2700,Mostly Cloudy,,,61,73,65,29.82,6,73,20,NNE,,7,,,,,,Low,73,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609533000,VVTS,Ho Chi Minh City,1609525800,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,6,73,10,N,,7,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609534800,VVTS,Ho Chi Minh City,1609527600,N,73,29,2900,Partly Cloudy,,,61,73,65,29.82,6,73,10,N,,7,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609536600,VVTS,Ho Chi Minh City,1609529400,N,73,29,2900,Partly Cloudy,,,61,73,65,29.79,6,73,20,NNE,,7,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609538400,VVTS,Ho Chi Minh City,1609531200,N,72,29,2900,Partly Cloudy,,,61,72,69,29.79,6,72,20,NNE,,6,,,,,,Low,72,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609540200,VVTS,Ho Chi Minh City,1609533000,N,72,29,2900,Partly Cloudy,,,61,72,69,29.79,6,72,20,NNE,,6,,,,,,Low,72,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609542000,VVTS,Ho Chi Minh City,1609534800,N,72,29,2900,Partly Cloudy,,,61,72,69,29.79,6,72,10,N,,5,,,,,,Low,72,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609543800,VVTS,Ho Chi Minh City,1609536600,N,72,29,2900,Partly Cloudy,,,61,72,69,29.79,6,72,360,N,,6,,,,,,Low,72,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609545600,VVTS,Ho Chi Minh City,1609538400,N,72,29,2900,Partly Cloudy,,,63,72,73,29.79,6,72,360,N,,5,,,,,,Low,72,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609547400,VVTS,Ho Chi Minh City,1609540200,N,72,27,2700,Mostly Cloudy,,,63,72,73,29.82,6,72,,VAR,,2,,,,,,Low,72,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609549200,VVTS,Ho Chi Minh City,1609542000,D,72,28,2800,Mostly Cloudy,,,63,72,73,29.82,6,72,350,N,,3,,,,,,Low,72,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609551000,VVTS,Ho Chi Minh City,1609543800,D,72,28,2800,Mostly Cloudy,,,63,72,73,29.82,6,72,310,NW,,5,,,,,,Low,72,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609552800,VVTS,Ho Chi Minh City,1609545600,D,72,28,2800,Mostly Cloudy,,,63,72,73,29.85,6,72,310,NW,,2,,,,,,Low,72,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609554600,VVTS,Ho Chi Minh City,1609547400,D,72,28,2800,Mostly Cloudy,,,63,72,73,29.85,6,72,,VAR,,3,,,,,,Low,72,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609556400,VVTS,Ho Chi Minh City,1609549200,D,72,28,2800,Mostly Cloudy,,,63,72,73,29.85,6,72,320,NW,,7,,,,,,Low,72,1,,,,,BKN,,,,,,,,,
VVTS,observation,1609558200,VVTS,Ho Chi Minh City,1609551000,D,73,28,2800,Mostly Cloudy,,,63,73,69,29.88,6,73,320,NW,,5,,,,,,Low,73,2,,,,,BKN,,,,,,,,,
VVTS,observation,1609560000,VVTS,Ho Chi Minh City,1609552800,D,75,28,2800,Mostly Cloudy,,,63,75,65,29.88,6,75,330,NNW,,5,,,,,,Low,75,2,,,,,BKN,,,,,,,,,
VVTS,observation,1609561800,VVTS,Ho Chi Minh City,1609554600,D,77,28,2800,Mostly Cloudy,,,63,79,61,29.88,6,77,20,NNE,,8,,,,,,Moderate,79,3,,,,,BKN,,,,,,,,,
VVTS,observation,1609563600,VVTS,Ho Chi Minh City,1609556400,D,79,28,2800,Mostly Cloudy,,,63,80,57,29.85,6,79,360,N,,7,,,,,,Moderate,80,4,,,,,BKN,,,,,,,,,
VVTS,observation,1609565400,VVTS,Ho Chi Minh City,1609558200,D,81,30,3000,Partly Cloudy,,,64,82,58,29.85,6,81,350,N,,7,,,,,,High,82,6,,,,,SCT,,,,,,,,,
VVTS,observation,1609567200,VVTS,Ho Chi Minh City,1609560000,D,82,30,3000,Partly Cloudy,,,63,83,51,29.82,6,82,20,NNE,,6,,,,,,High,83,7,,,,,SCT,,,,,,,,,
VVTS,observation,1609569000,VVTS,Ho Chi Minh City,1609561800,D,84,30,3000,Partly Cloudy,,,63,85,48,29.82,6,84,360,N,,6,,,,,,High,85,7,,,,,SCT,,,,,,,,,
VVTS,observation,1609570800,VVTS,Ho Chi Minh City,1609563600,D,84,34,3400,Fair,,,64,86,51,29.79,6,84,350,N,,6,,,,,,Very High,86,9,,,,,FEW,,,,,,,,,
VVTS,observation,1609572600,VVTS,Ho Chi Minh City,1609565400,D,86,34,3400,Fair,,,63,87,45,29.79,6,86,350,N,,7,,,,,,Very High,87,9,,,,,FEW,,,,,,,,,
VVTS,observation,1609574400,VVTS,Ho Chi Minh City,1609567200,D,84,34,3400,Fair,,,63,85,48,29.79,6,84,,VAR,,7,,,,,,Very High,85,8,,,,,FEW,,,,,,,,,
VVTS,observation,1609576200,VVTS,Ho Chi Minh City,1609569000,D,86,34,3400,Fair,,,63,87,45,29.76,6,86,330,NNW,,7,,,,,,High,87,7,,,,,FEW,,,,,,,,,
VVTS,observation,1609578000,VVTS,Ho Chi Minh City,1609570800,D,86,34,3400,Fair,,,63,87,45,29.76,6,86,350,N,,8,,,,,,High,87,6,,,,,FEW,,,,,,,,,
VVTS,observation,1609579800,VVTS,Ho Chi Minh City,1609572600,D,86,30,3000,Partly Cloudy,,,63,87,45,29.76,6,86,350,N,,8,,,,,,Moderate,87,4,,,,,SCT,,,,,,,,,
VVTS,observation,1609581600,VVTS,Ho Chi Minh City,1609574400,D,88,30,3000,Partly Cloudy,,,64,89,46,29.73,6,88,340,NNW,,9,,,,,,Moderate,89,3,,,,,SCT,,,,,,,,,
VVTS,observation,1609583400,VVTS,Ho Chi Minh City,1609576200,D,86,30,3000,Partly Cloudy,,,64,87,48,29.73,6,86,20,NNE,,12,,,,,,Low,87,2,,,,,SCT,,,,,,,,,
VVTS,observation,1609585200,VVTS,Ho Chi Minh City,1609578000,D,86,30,3000,Partly Cloudy,,,64,87,48,29.73,6,86,360,N,,12,,,,,,Low,87,1,,,,,SCT,,,,,,,,,
VVTS,observation,1609587000,VVTS,Ho Chi Minh City,1609579800,D,84,30,3000,Partly Cloudy,,,64,86,51,29.76,6,84,10,N,,9,,,,,,Low,86,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609588800,VVTS,Ho Chi Minh City,1609581600,D,82,28,2800,Mostly Cloudy,,,63,83,51,29.76,6,82,20,NNE,,8,,,,,,Low,83,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609590600,VVTS,Ho Chi Minh City,1609583400,D,82,28,2800,Mostly Cloudy,,,64,84,54,29.76,6,82,30,NNE,,7,,,,,,Low,84,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609592400,VVTS,Ho Chi Minh City,1609585200,N,82,27,2700,Mostly Cloudy,,,64,84,54,29.79,6,82,40,NE,,7,,,,,,Low,84,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609594200,VVTS,Ho Chi Minh City,1609587000,N,82,27,2700,Mostly Cloudy,,,64,84,54,29.79,6,82,40,NE,,6,,,,,,Low,84,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609596000,VVTS,Ho Chi Minh City,1609588800,N,82,27,2700,Mostly Cloudy,,,64,84,54,29.79,6,82,40,NE,,5,,,,,,Low,84,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609597800,VVTS,Ho Chi Minh City,1609590600,N,82,27,2700,Mostly Cloudy,,,64,84,54,29.82,6,82,340,NNW,,5,,,,,,Low,84,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609599600,VVTS,Ho Chi Minh City,1609592400,N,82,27,2700,Mostly Cloudy,,,66,85,58,29.82,6,82,10,N,,5,,,,,,Low,85,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609601400,VVTS,Ho Chi Minh City,1609594200,N,81,27,2700,Mostly Cloudy,,,66,83,61,29.82,6,81,10,N,,6,,,,,,Low,83,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609603200,VVTS,Ho Chi Minh City,1609596000,N,81,27,2700,Mostly Cloudy,,,64,82,58,29.82,6,81,30,NNE,,6,,,,,,Low,82,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609605000,VVTS,Ho Chi Minh City,1609597800,N,81,27,2700,Mostly Cloudy,,,64,82,58,29.82,6,81,20,NNE,,7,,,,,,Low,82,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609606800,VVTS,Ho Chi Minh City,1609599600,N,79,27,2700,Mostly Cloudy,,,64,81,61,29.82,6,79,20,NNE,,7,,,,,,Low,81,0,,,,,BKN,,,,,,,,,
VVTS,observation,1609608600,VVTS,Ho Chi Minh City,1609601400,N,79,29,2900,Partly Cloudy,,,63,80,57,29.82,6,79,20,NNE,,6,,,,,,Low,80,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609610400,VVTS,Ho Chi Minh City,1609603200,N,77,29,2900,Partly Cloudy,,,63,79,61,29.82,6,77,20,NNE,,7,,,,,,Low,79,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609612200,VVTS,Ho Chi Minh City,1609605000,N,77,29,2900,Partly Cloudy,,,63,79,61,29.82,6,77,20,NNE,,8,,,,,,Low,79,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609614000,VVTS,Ho Chi Minh City,1609606800,N,77,29,2900,Partly Cloudy,,,64,79,65,29.82,6,77,30,NNE,,7,,,,,,Low,79,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609615800,VVTS,Ho Chi Minh City,1609608600,N,77,29,2900,Partly Cloudy,,,63,79,61,29.82,6,77,40,NE,,6,,,,,,Low,79,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609617600,VVTS,Ho Chi Minh City,1609610400,N,75,29,2900,Partly Cloudy,,,63,75,65,29.82,6,75,20,NNE,,5,,,,,,Low,75,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609619400,VVTS,Ho Chi Minh City,1609612200,N,75,29,2900,Partly Cloudy,,,64,75,69,29.79,6,75,,VAR,,3,,,,,,Low,75,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609621200,VVTS,Ho Chi Minh City,1609614000,N,75,29,2900,Partly Cloudy,,,64,75,69,29.79,6,75,10,N,,5,,,,,,Low,75,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609623000,VVTS,Ho Chi Minh City,1609615800,N,75,29,2900,Partly Cloudy,,,64,75,69,29.79,6,75,,VAR,,3,,,,,,Low,75,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609624800,VVTS,Ho Chi Minh City,1609617600,N,73,29,2900,Partly Cloudy,,,64,73,73,29.76,6,73,360,N,,3,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609626600,VVTS,Ho Chi Minh City,1609619400,N,73,29,2900,Partly Cloudy,,,64,73,73,29.76,6,73,20,NNE,,5,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609628400,VVTS,Ho Chi Minh City,1609621200,N,73,29,2900,Partly Cloudy,,,64,73,73,29.76,4,73,20,NNE,,3,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609630200,VVTS,Ho Chi Minh City,1609623000,N,73,29,2900,Partly Cloudy,,,64,73,73,29.79,4,73,,VAR,,1,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609632000,VVTS,Ho Chi Minh City,1609624800,N,73,29,2900,Partly Cloudy,,,64,73,73,29.79,4,73,,VAR,,3,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609633800,VVTS,Ho Chi Minh City,1609626600,N,73,29,2900,Partly Cloudy,,,66,73,78,29.79,4,73,,VAR,,3,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609635600,VVTS,Ho Chi Minh City,1609628400,D,72,30,3000,Partly Cloudy,,,66,72,83,29.79,6,72,,VAR,,2,,,,,,Low,72,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609637400,VVTS,Ho Chi Minh City,1609630200,D,72,30,3000,Partly Cloudy,,,66,72,83,29.79,6,72,350,N,,3,,,,,,Low,72,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609639200,VVTS,Ho Chi Minh City,1609632000,D,73,30,3000,Partly Cloudy,,,66,73,78,29.82,6,73,360,N,,3,,,,,,Low,73,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609641000,VVTS,Ho Chi Minh City,1609633800,D,75,30,3000,Partly Cloudy,,,66,75,73,29.82,6,75,,VAR,,3,,,,,,Low,75,1,,,,,SCT,,,,,,,,,
VVTS,observation,1609642800,VVTS,Ho Chi Minh City,1609635600,D,77,30,3000,Partly Cloudy,,,68,79,74,29.85,6,77,,VAR,,2,,,,,,Low,79,1,,,,,SCT,,,,,,,,,
VVTS,observation,1609644600,VVTS,Ho Chi Minh City,1609637400,D,79,30,3000,Partly Cloudy,,,68,81,69,29.85,6,79,,VAR,,2,,,,,,Low,81,2,,,,,SCT,,,,,,,,,
VVTS,observation,1609646400,VVTS,Ho Chi Minh City,1609639200,D,79,30,3000,Partly Cloudy,,,66,81,65,29.85,6,79,,VAR,,3,,,,,,Moderate,81,3,,,,,SCT,,,,,,,,,
VVTS,observation,1609648200,VVTS,Ho Chi Minh City,1609641000,D,81,30,3000,Partly Cloudy,,,66,83,61,29.85,6,81,10,N,,5,,,,,,Moderate,83,4,,,,,SCT,,,,,,,,,
VVTS,observation,1609650000,VVTS,Ho Chi Minh City,1609642800,D,82,30,3000,Partly Cloudy,,,68,85,62,29.85,6,82,360,N,,5,,,,,,Moderate,85,5,,,,,SCT,,,,,,,,,
VVTS,observation,1609651800,VVTS,Ho Chi Minh City,1609644600,D,82,30,3000,Partly Cloudy,,,68,85,62,29.82,6,82,,VAR,,3,,,,,,High,85,6,,,,,SCT,,,,,,,,,
VVTS,observation,1609653600,VVTS,Ho Chi Minh City,1609646400,D,84,30,3000,Partly Cloudy,,,68,87,58,29.82,6,84,,VAR,,3,,,,,,High,87,7,,,,,SCT,,,,,,,,,
VVTS,observation,1609655400,VVTS,Ho Chi Minh City,1609648200,D,86,34,3400,Fair,,,68,89,55,29.79,6,86,30,NNE,,5,,,,,,Very High,89,9,,,,,FEW,,,,,,,,,
VVTS,observation,1609657200,VVTS,Ho Chi Minh City,1609650000,D,86,34,3400,Fair,,,68,89,55,29.79,6,86,,VAR,,2,,,,,,Very High,89,9,,,,,FEW,,,,,,,,,
VVTS,observation,1609659000,VVTS,Ho Chi Minh City,1609651800,D,88,34,3400,Fair,,,66,90,49,29.76,6,88,40,NE,,6,,,,,,Very High,90,9,,,,,FEW,,,,,,,,,
VVTS,observation,1609660800,VVTS,Ho Chi Minh City,1609653600,D,88,34,3400,Fair,,,66,90,49,29.76,6,88,,VAR,,2,,,,,,Very High,90,8,,,,,FEW,,,,,,,,,
VVTS,observation,1609662600,VVTS,Ho Chi Minh City,1609655400,D,90,30,3000,Partly Cloudy,,,66,92,46,29.73,6,90,,VAR,,2,,,,,,High,92,6,,,,,SCT,,,,,,,,,
VVTS,observation,1609664400,VVTS,Ho Chi Minh City,1609657200,D,90,30,3000,Partly Cloudy,,,66,92,46,29.73,6,90,,VAR,,3,,,,,,Moderate,92,5,,,,,SCT,,,,,,,,,
VVTS,observation,1609666200,VVTS,Ho Chi Minh City,1609659000,D,90,30,3000,Partly Cloudy,,,66,92,46,29.7,6,90,140,SE,,2,,,,,,Moderate,92,4,,,,,SCT,,,,,,,,,
VVTS,observation,1609668000,VVTS,Ho Chi Minh City,1609660800,D,90,30,3000,Partly Cloudy,,,68,93,49,29.7,6,90,,VAR,,3,,,,,,Moderate,93,3,,,,,SCT,,,,,,,,,
VVTS,observation,1609669800,VVTS,Ho Chi Minh City,1609662600,D,90,30,3000,Partly Cloudy,,,66,92,46,29.7,6,90,40,NE,,5,,,,,,Low,92,2,,,,,SCT,,,,,,,,,
VVTS,observation,1609671600,VVTS,Ho Chi Minh City,1609664400,D,90,30,3000,Partly Cloudy,,,68,93,49,29.7,6,90,,VAR,,2,,,,,,Low,93,1,,,,,SCT,,,,,,,,,
VVTS,observation,1609673400,VVTS,Ho Chi Minh City,1609666200,D,86,30,3000,Partly Cloudy,,,70,90,58,29.73,6,86,,CALM,,0,,,,,,Low,90,0,,,,,SCT,,,,,,,,,
VVTS,observation,1609675200,VVTS,Ho Chi Minh City,1609668000,D,86,30,3000,Partly Cloudy,,,70,90,58,29.73,6,86,200,SSW,,7,,,,,,Low,90,0,,,,,SCT,,,,,,,,,
